Nro_Orden,Codigo_MP,Nro_Analisis,Cantidad_Consumida,Posicion
OF-2024-2342,MP-0065,QC-2020-01821,48.561,3
OF-2024-2342,MP-0044,QC-2024-01900,27.959,4
OF-2024-2343,MP-0005,QC-2024-01358,25.416,1
OF-2024-2343,MP-0038,QC-2023-01771,20.227,2
OF-2024-2343,MP-0074,QC-2022-01426,25.561,3
OF-2024-2343,MP-0072,QC-2022-00984,45.241,4
OF-2020-2346,MP-0024,QC-2022-02168,10.073,1
OF-2020-2346,MP-0060,QC-2023-00005,45.017,2
OF-2020-2346,MP-0059,QC-2022-01481,45.654,3
OF-2020-2348,MP-0031,QC-2021-03460,5.123,1
OF-2020-2348,MP-0049,QC-2021-02266,48.062,2
OF-2020-2348,MP-0043,QC-2022-00652,48.716,3
OF-2020-2348,MP-0064,QC-2024-00281,36.402,4
OF-2024-2349,MP-0016,QC-2021-01996,44.128,1
OF-2024-2349,MP-0066,QC-2023-02003,14.117,2
OF-2024-2349,MP-0061,QC-2023-00713,48.733,3
OF-2024-2350,MP-0035,QC-2023-03345,41.156,1
OF-2024-2350,MP-0045,QC-2022-01668,5.751,2
OF-2024-2350,MP-0067,QC-2020-02467,17.269,3
OF-2024-2351,MP-0012,QC-2020-01927,48.574,1
OF-2024-2351,MP-0043,QC-2020-02862,19.888,2
OF-2024-2351,MP-0077,QC-2021-00098,45.337,3
OF-2024-2351,MP-0056,QC-2024-02478,13.476,4
OF-2024-2351,MP-0069,QC-2021-00351,36.782,5
OF-2020-2352,MP-0011,QC-2023-02263,12.949,1
OF-2020-2352,MP-0064,QC-2023-01311,23.552,2
OF-2020-2352,MP-0075,QC-2024-01989,33.264,3
OF-2020-2352,MP-0041,QC-2021-02872,19.891,4
OF-2020-2352,MP-0061,QC-2020-00389,30.809,5
OF-2024-2353,MP-0014,QC-2020-01230,8.097,1
OF-2024-2353,MP-0057,QC-2021-03068,34.36,2
OF-2024-2353,MP-0050,QC-2023-00450,19.535,3
OF-2024-2353,MP-0078,QC-2020-02097,29.497,4
OF-2024-2353,MP-0068,QC-2024-00225,40.058,5
OF-2021-2355,MP-0011,QC-2024-03134,39.861,1
OF-2021-2355,MP-0064,QC-2022-01175,15.092,2
OF-2021-2355,MP-0075,QC-2020-02393,14.139,3
OF-2021-2355,MP-0041,QC-2024-00827,5.293,4
OF-2021-2355,MP-0061,QC-2022-01840,36.89,5
OF-2023-2356,MP-0035,QC-2020-01133,25.946,1
OF-2023-2356,MP-0045,QC-2022-00406,5.13,2
OF-2023-2356,MP-0067,QC-2024-03371,45.487,3
OF-2022-2357,MP-0021,QC-2020-01391,25.288,1
OF-2022-2357,MP-0051,QC-2020-01909,6.485,2
OF-2022-2357,MP-0039,QC-2021-02817,11.603,3
OF-2020-2358,MP-0005,QC-2021-01394,24.838,1
OF-2020-2358,MP-0052,QC-2023-00702,41.851,2
OF-2020-2358,MP-0054,QC-2021-01835,36.669,3
OF-2020-2358,MP-0068,QC-2021-00745,29.831,4
OF-2020-2358,MP-0050,QC-2024-01526,43.817,5
OF-2022-2360,MP-0020,QC-2021-03018,33.887,1
OF-2022-2360,MP-0057,QC-2021-03400,29.258,2
OF-2022-2360,MP-0041,QC-2021-01574,28.813,3
OF-2022-2360,MP-0037,QC-2021-02250,22.037,4
OF-2022-2361,MP-0005,QC-2023-01842,32.194,1
OF-2022-2361,MP-0077,QC-2024-02700,47.833,2
OF-2022-2361,MP-0040,QC-2023-01094,48.554,3
OF-2022-2361,MP-0051,QC-2022-03465,30.326,4
OF-2022-2361,MP-0041,QC-2021-00208,39.356,5
OF-2020-2362,MP-0018,QC-2021-01120,37.45,1
OF-2020-2362,MP-0078,QC-2021-03194,8.778,2
OF-2020-2362,MP-0041,QC-2021-01574,32.296,3
OF-2020-2362,MP-0075,QC-2022-01166,16.131,4
OF-2020-2362,MP-0077,QC-2024-00212,26.966,5
OF-2024-2363,MP-0032,QC-2024-01708,33.961,1
OF-2024-2363,MP-0040,QC-2023-00131,28.361,2
OF-2024-2363,MP-0044,QC-2020-01258,37.521,3
OF-2022-2364,MP-0015,QC-2024-01320,46.763,1
OF-2022-2364,MP-0061,QC-2024-03183,20.972,2
OF-2022-2364,MP-0054,QC-2024-00810,49.06,3
OF-2023-2365,MP-0004,QC-2021-02500,26.019,1
OF-2023-2365,MP-0073,QC-2022-03419,27.386,2
OF-2023-2365,MP-0042,QC-2022-01881,43.925,3
OF-2023-2366,MP-0030,QC-2022-02595,13.097,1
OF-2023-2366,MP-0044,QC-2023-00045,26.104,2
OF-2023-2366,MP-0061,QC-2022-03248,34.161,3
OF-2023-2366,MP-0042,QC-2020-01963,11.624,4
OF-2023-2366,MP-0072,QC-2023-01090,25.258,5
OF-2023-2367,MP-0032,QC-2021-02057,6.173,1
OF-2023-2367,MP-0050,QC-2021-00784,49.019,2
OF-2023-2367,MP-0062,QC-2020-02567,34.594,3
OF-2023-2367,MP-0040,QC-2022-00332,10.458,4
OF-2020-2369,MP-0020,QC-2024-01575,24.62,1
OF-2020-2369,MP-0057,QC-2020-00164,31.444,2
OF-2020-2369,MP-0041,QC-2023-00308,31.531,3
OF-2020-2369,MP-0037,QC-2022-02703,5.157,4
OF-2020-2370,MP-0016,QC-2021-01996,7.203,1
OF-2020-2370,MP-0065,QC-2022-01130,49.76,2
OF-2020-2370,MP-0072,QC-2022-02739,36.063,3
OF-2020-2371,MP-0034,QC-2020-00282,20.513,1
OF-2020-2371,MP-0040,QC-2020-03356,35.014,2
OF-2020-2371,MP-0069,QC-2023-02474,25.782,3
OF-2024-2372,MP-0031,QC-2024-00119,8.808,1
OF-2024-2372,MP-0049,QC-2024-03158,31.49,2
OF-2024-2372,MP-0043,QC-2024-01022,36.395,3
OF-2024-2372,MP-0064,QC-2022-02820,10.825,4
OF-2022-2374,MP-0004,QC-2021-02718,18.766,1
OF-2022-2374,MP-0073,QC-2021-00076,48.386,2
OF-2022-2374,MP-0042,QC-2023-02118,14.103,3
OF-2023-2375,MP-0021,QC-2022-02619,36.291,1
OF-2023-2375,MP-0038,QC-2022-03251,35.863,2
OF-2023-2375,MP-0044,QC-2020-00991,11.718,3
OF-2023-2375,MP-0060,QC-2021-01570,43.939,4
OF-2021-2376,MP-0021,QC-2024-02707,15.807,1
OF-2021-2376,MP-0051,QC-2023-03263,42.526,2
OF-2021-2376,MP-0039,QC-2022-02821,25.68,3
OF-2024-2377,MP-0012,QC-2023-00946,20.827,1
OF-2024-2377,MP-0043,QC-2023-00486,27.32,2
OF-2024-2377,MP-0077,QC-2023-00453,24.099,3
OF-2024-2377,MP-0056,QC-2020-02379,44.568,4
OF-2024-2377,MP-0069,QC-2022-03276,28.622,5
OF-2023-2379,MP-0035,QC-2020-03326,10.882,1
OF-2023-2379,MP-0045,QC-2021-00866,27.053,2
OF-2023-2379,MP-0067,QC-2023-02908,16.796,3
OF-2021-2380,MP-0005,QC-2024-02071,32.325,1
OF-2021-2380,MP-0077,QC-2021-01468,43.849,2
OF-2021-2380,MP-0040,QC-2024-03021,46.783,3
OF-2021-2380,MP-0051,QC-2023-03052,35.514,4
OF-2021-2380,MP-0041,QC-2020-01397,34.457,5
OF-2021-2381,MP-0024,QC-2022-01610,21.778,1
OF-2021-2381,MP-0071,QC-2021-03024,31.041,2
OF-2021-2381,MP-0070,QC-2020-02099,38.828,3
OF-2021-2382,MP-0036,QC-2020-00150,42.906,1
OF-2021-2382,MP-0053,QC-2021-03376,14.007,2
OF-2021-2382,MP-0074,QC-2020-02760,22.098,3
OF-2021-2382,MP-0064,QC-2023-01311,24.16,4
OF-2021-2382,MP-0062,QC-2021-02392,10.539,5
OF-2024-2383,MP-0034,QC-2021-00608,30.98,1
OF-2024-2383,MP-0064,QC-2020-02270,48.297,2
OF-2024-2383,MP-0050,QC-2021-01243,14.487,3
OF-2024-2383,MP-0071,QC-2024-00997,35.521,4
OF-2024-2383,MP-0049,QC-2020-01082,33.22,5
OF-2021-2386,MP-0015,QC-2022-01580,28.867,1
OF-2021-2386,MP-0061,QC-2020-01915,40.903,2
OF-2021-2386,MP-0054,QC-2020-02306,21.826,3
OF-2022-2388,MP-0036,QC-2024-00630,7.397,1
OF-2022-2388,MP-0053,QC-2021-03354,35.399,2
OF-2022-2388,MP-0074,QC-2023-02986,29.699,3
OF-2022-2388,MP-0064,QC-2021-02600,16.411,4
OF-2022-2388,MP-0062,QC-2023-02178,10.575,5
OF-2023-2389,MP-0036,QC-2021-01824,31.59,1
OF-2023-2389,MP-0053,QC-2023-03250,13.864,2
OF-2023-2389,MP-0074,QC-2024-02869,21.578,3
OF-2023-2389,MP-0064,QC-2023-02462,15.384,4
OF-2023-2389,MP-0062,QC-2023-00472,41.029,5
OF-2022-2391,MP-0016,QC-2021-01996,27.981,1
OF-2022-2391,MP-0066,QC-2024-00967,45.755,2
OF-2022-2391,MP-0061,QC-2024-00160,40.695,3
OF-2023-2392,MP-0035,QC-2024-02611,21.808,1
OF-2023-2392,MP-0042,QC-2024-03072,34.177,2
OF-2023-2392,MP-0052,QC-2020-02084,19.655,3
OF-2024-2394,MP-0031,QC-2021-03350,8.549,1
OF-2024-2394,MP-0049,QC-2024-01792,14.173,2
OF-2024-2394,MP-0043,QC-2024-01022,35.119,3
OF-2024-2394,MP-0064,QC-2024-01021,18.581,4
OF-2021-2395,MP-0021,QC-2020-01428,27.631,1
OF-2021-2395,MP-0038,QC-2020-00271,8.092,2
OF-2021-2395,MP-0044,QC-2024-01900,27.273,3
OF-2021-2395,MP-0060,QC-2024-00042,43.567,4
OF-2022-2396,MP-0014,QC-2023-00363,32.851,1
OF-2022-2396,MP-0057,QC-2022-02068,6.559,2
OF-2022-2396,MP-0050,QC-2021-01243,22.124,3
OF-2022-2396,MP-0078,QC-2021-02215,25.282,4
OF-2022-2396,MP-0068,QC-2022-02054,49.632,5
OF-2024-2397,MP-0036,QC-2024-01042,13.869,1
OF-2024-2397,MP-0053,QC-2021-03091,9.519,2
OF-2024-2397,MP-0074,QC-2021-01972,21.991,3
OF-2024-2397,MP-0064,QC-2020-02470,48.942,4
OF-2024-2397,MP-0062,QC-2023-02185,29.17,5
OF-2020-2398,MP-0021,QC-2024-03317,39.156,1
OF-2020-2398,MP-0038,QC-2022-01234,39.83,2
OF-2020-2398,MP-0044,QC-2020-01677,16.971,3
OF-2020-2398,MP-0060,QC-2024-00260,7.72,4
OF-2020-2399,MP-0003,QC-2023-01736,11.566,1
OF-2020-2399,MP-0042,QC-2023-02604,40.078,2
OF-2020-2399,MP-0063,QC-2022-02466,26.327,3
OF-2020-2399,MP-0074,QC-2020-02259,13.683,4
OF-2020-2399,MP-0073,QC-2022-01182,42.867,5
OF-2020-2400,MP-0014,QC-2020-00501,43.286,1
OF-2020-2400,MP-0057,QC-2020-03107,8.195,2
OF-2020-2400,MP-0050,QC-2021-03210,44.478,3
OF-2020-2400,MP-0078,QC-2024-03362,23.705,4
OF-2020-2400,MP-0068,QC-2021-00353,14.636,5
OF-2024-2401,MP-0014,QC-2023-02647,16.044,1
OF-2024-2401,MP-0057,QC-2024-01897,48.701,2
OF-2024-2401,MP-0050,QC-2021-02142,14.456,3
OF-2024-2401,MP-0078,QC-2020-02097,40.846,4
OF-2024-2401,MP-0068,QC-2022-00236,9.534,5
OF-2024-2402,MP-0021,QC-2022-00275,43.479,1
OF-2024-2402,MP-0038,QC-2020-01651,25.613,2
OF-2024-2402,MP-0044,QC-2021-02917,7.394,3
OF-2024-2402,MP-0060,QC-2024-00089,44.179,4
OF-2021-2403,MP-0005,QC-2023-01162,22.296,1
OF-2021-2403,MP-0038,QC-2020-01651,42.448,2
OF-2021-2403,MP-0074,QC-2020-01171,45.887,3
OF-2021-2403,MP-0072,QC-2020-01738,23.73,4
OF-2020-2404,MP-0030,QC-2022-00923,42.374,1
OF-2020-2404,MP-0053,QC-2024-01863,36.907,2
OF-2020-2404,MP-0045,QC-2024-02505,33.034,3
OF-2020-2405,MP-0005,QC-2021-03075,16.248,1
OF-2020-2405,MP-0052,QC-2023-01684,5.178,2
OF-2020-2405,MP-0062,QC-2021-00177,38.784,3
OF-2020-2405,MP-0044,QC-2021-01209,34.988,4
OF-2020-2405,MP-0073,QC-2022-01041,17.429,5
OF-2020-2406,MP-0034,QC-2022-01685,42.494,1
OF-2020-2406,MP-0064,QC-2023-01311,26.253,2
OF-2020-2406,MP-0050,QC-2022-00256,37.433,3
OF-2020-2406,MP-0071,QC-2022-00322,23.77,4
OF-2020-2406,MP-0049,QC-2024-01137,46.685,5
OF-2024-2407,MP-0022,QC-2023-00382,24.867,1
OF-2024-2407,MP-0052,QC-2021-02304,9.876,2
OF-2024-2407,MP-0049,QC-2021-01039,20.178,3
OF-2021-2408,MP-0018,QC-2021-02938,38.216,1
OF-2021-2408,MP-0078,QC-2020-01172,5.02,2
OF-2021-2408,MP-0041,QC-2020-00511,12.446,3
OF-2021-2408,MP-0075,QC-2022-00807,26.942,4
OF-2021-2408,MP-0077,QC-2024-01627,8.032,5
OF-2020-2409,MP-0027,QC-2023-02096,24.626,1
OF-2020-2409,MP-0040,QC-2020-03356,42.35,2
OF-2020-2409,MP-0078,QC-2020-02947,37.937,3
OF-2020-2409,MP-0043,QC-2022-02239,17.142,4
OF-2024-2412,MP-0035,QC-2021-00992,28.305,1
OF-2024-2412,MP-0045,QC-2021-00595,19.793,2
OF-2024-2412,MP-0067,QC-2021-02633,36.349,3
OF-2023-2413,MP-0021,QC-2023-02827,34.106,1
OF-2023-2413,MP-0038,QC-2024-00349,35.014,2
OF-2023-2413,MP-0044,QC-2023-03272,29.696,3
OF-2023-2413,MP-0060,QC-2022-02385,7.68,4
OF-2020-2414,MP-0004,QC-2024-01703,31.669,1
OF-2020-2414,MP-0073,QC-2023-00636,8.854,2
OF-2020-2414,MP-0042,QC-2021-02940,43.825,3
OF-2023-2415,MP-0021,QC-2024-03451,17.741,1
OF-2023-2415,MP-0040,QC-2020-02641,31.23,2
OF-2023-2415,MP-0074,QC-2021-02254,17.165,3
OF-2021-2416,MP-0021,QC-2021-01985,5.308,1
OF-2021-2416,MP-0051,QC-2022-00201,14.738,2
OF-2021-2416,MP-0039,QC-2023-02147,48.266,3
OF-2023-2417,MP-0005,QC-2024-02669,31.149,1
OF-2023-2417,MP-0052,QC-2023-00702,17.803,2
OF-2023-2417,MP-0062,QC-2023-00472,23.548,3
OF-2023-2417,MP-0044,QC-2023-00782,5.257,4
OF-2023-2417,MP-0073,QC-2020-00553,42.298,5
OF-2020-2418,MP-0003,QC-2022-02589,18.589,1
OF-2020-2418,MP-0042,QC-2020-00116,11.847,2
OF-2020-2418,MP-0063,QC-2023-02603,45.598,3
OF-2020-2418,MP-0074,QC-2023-02303,18.623,4
OF-2020-2418,MP-0073,QC-2024-01214,24.613,5
OF-2022-2419,MP-0027,QC-2021-02235,23.146,1
OF-2022-2419,MP-0040,QC-2024-03021,18.378,2
OF-2022-2419,MP-0078,QC-2020-00325,36.096,3
OF-2022-2419,MP-0043,QC-2020-01183,25.851,4
OF-2020-2420,MP-0001,QC-2020-01876,25.568,1
OF-2020-2420,MP-0053,QC-2024-01846,47.724,2
OF-2020-2420,MP-0066,QC-2020-03316,9.58,3
OF-2020-2420,MP-0055,QC-2020-02220,19.048,4
OF-2023-2421,MP-0019,QC-2024-02635,10.569,1
OF-2023-2421,MP-0047,QC-2021-01433,13.612,2
OF-2023-2421,MP-0066,QC-2021-00611,37.37,3
OF-2023-2421,MP-0037,QC-2021-02671,34.458,4
OF-2022-2423,MP-0024,QC-2023-00832,14.798,1
OF-2022-2423,MP-0060,QC-2021-01570,23.119,2
OF-2022-2423,MP-0059,QC-2024-02264,39.538,3
OF-2021-2425,MP-0029,QC-2024-00129,37.727,1
OF-2021-2425,MP-0064,QC-2024-00786,44.663,2
OF-2021-2425,MP-0048,QC-2020-03437,46.451,3
OF-2020-2426,MP-0024,QC-2024-02804,42.513,1
OF-2020-2426,MP-0070,QC-2020-02902,15.921,2
OF-2020-2426,MP-0065,QC-2023-00969,5.451,3
OF-2020-2426,MP-0044,QC-2023-00750,19.091,4
OF-2021-2428,MP-0030,QC-2024-02992,24.846,1
OF-2021-2428,MP-0053,QC-2020-00478,41.609,2
OF-2021-2428,MP-0045,QC-2023-03277,22.319,3
OF-2024-2429,MP-0024,QC-2020-01289,34.332,1
OF-2024-2429,MP-0071,QC-2023-03212,47.014,2
OF-2024-2429,MP-0070,QC-2022-03204,31.552,3
OF-2022-2430,MP-0029,QC-2022-02573,36.875,1
OF-2022-2430,MP-0064,QC-2024-02556,18.607,2
OF-2022-2430,MP-0048,QC-2022-02928,36.536,3
OF-2022-2431,MP-0031,QC-2022-00148,6.787,1
OF-2022-2431,MP-0049,QC-2023-03123,20.212,2
OF-2022-2431,MP-0043,QC-2022-01966,42.928,3
OF-2022-2431,MP-0064,QC-2020-00206,5.921,4
OF-2023-2432,MP-0032,QC-2023-02016,43.451,1
OF-2023-2432,MP-0040,QC-2023-00131,35.957,2
OF-2023-2432,MP-0044,QC-2021-03291,48.494,3
OF-2021-2433,MP-0014,QC-2020-00689,20.51,1
OF-2021-2433,MP-0057,QC-2022-00555,24.452,2
OF-2021-2433,MP-0050,QC-2023-02005,44.841,3
OF-2021-2433,MP-0078,QC-2023-02486,38.522,4
OF-2021-2433,MP-0068,QC-2021-02863,31.667,5
OF-2023-2434,MP-0032,QC-2021-02387,49.914,1
OF-2023-2434,MP-0040,QC-2024-01934,38.861,2
OF-2023-2434,MP-0044,QC-2020-01197,31.142,3
OF-2023-2435,MP-0021,QC-2020-01391,30.0,1
OF-2023-2435,MP-0038,QC-2024-00349,41.222,2
OF-2023-2435,MP-0044,QC-2020-00991,40.777,3
OF-2023-2435,MP-0060,QC-2022-01864,30.945,4
OF-2023-2436,MP-0034,QC-2020-03151,33.195,1
OF-2023-2436,MP-0064,QC-2020-02470,29.718,2
OF-2023-2436,MP-0050,QC-2023-02865,28.219,3
OF-2023-2436,MP-0071,QC-2022-02023,44.809,4
OF-2023-2436,MP-0049,QC-2022-03396,46.338,5
OF-2021-2437,MP-0019,QC-2024-00864,20.853,1
OF-2021-2437,MP-0047,QC-2024-02987,39.797,2
OF-2021-2437,MP-0066,QC-2024-00813,8.558,3
OF-2021-2437,MP-0037,QC-2022-02843,32.094,4
OF-2021-2438,MP-0032,QC-2022-00097,37.646,1
OF-2021-2438,MP-0050,QC-2020-01105,35.351,2
OF-2021-2438,MP-0062,QC-2021-02780,13.603,3
OF-2021-2438,MP-0040,QC-2023-01094,19.061,4
OF-2024-2439,MP-0005,QC-2023-01842,5.308,1
OF-2024-2439,MP-0052,QC-2023-02977,49.253,2
OF-2024-2439,MP-0054,QC-2023-00015,27.303,3
OF-2024-2439,MP-0068,QC-2022-02111,5.276,4
OF-2024-2439,MP-0050,QC-2021-03416,29.821,5
OF-2021-2440,MP-0035,QC-2020-01872,34.638,1
OF-2021-2440,MP-0069,QC-2024-02802,32.538,2
OF-2021-2440,MP-0053,QC-2023-02244,13.902,3
OF-2022-2442,MP-0027,QC-2021-02322,10.636,1
OF-2022-2442,MP-0040,QC-2022-00332,15.696,2
OF-2022-2442,MP-0078,QC-2021-00205,41.534,3
OF-2022-2442,MP-0043,QC-2021-02356,8.283,4
OF-2024-2443,MP-0035,QC-2020-03326,17.576,1
OF-2024-2443,MP-0069,QC-2020-01707,17.506,2
OF-2024-2443,MP-0053,QC-2021-01186,12.33,3
OF-2023-2444,MP-0035,QC-2023-02040,9.537,1
OF-2023-2444,MP-0045,QC-2021-01450,36.859,2
OF-2023-2444,MP-0067,QC-2024-02253,32.555,3
OF-2022-2446,MP-0032,QC-2022-03087,35.994,1
OF-2022-2446,MP-0050,QC-2021-00562,46.432,2
OF-2022-2446,MP-0062,QC-2022-03027,46.573,3
OF-2022-2446,MP-0040,QC-2024-00375,6.166,4
OF-2022-2447,MP-0005,QC-2023-01837,9.826,1
OF-2022-2447,MP-0038,QC-2022-01234,48.98,2
OF-2022-2447,MP-0074,QC-2024-03257,46.926,3
OF-2022-2447,MP-0072,QC-2022-01410,23.086,4
OF-2024-2449,MP-0030,QC-2022-00169,16.331,1
OF-2024-2449,MP-0044,QC-2021-03291,15.681,2
OF-2024-2449,MP-0061,QC-2022-03248,46.471,3
OF-2024-2449,MP-0042,QC-2021-00720,11.33,4
OF-2024-2449,MP-0072,QC-2023-01704,11.044,5
OF-2022-2450,MP-0005,QC-2024-02171,44.077,1
OF-2022-2450,MP-0052,QC-2020-00183,49.687,2
OF-2022-2450,MP-0062,QC-2021-00663,44.758,3
OF-2022-2450,MP-0044,QC-2022-01064,14.742,4
OF-2022-2450,MP-0073,QC-2022-02855,10.042,5
OF-2020-2451,MP-0022,QC-2023-00465,44.908,1
OF-2020-2451,MP-0052,QC-2023-03455,41.72,2
OF-2020-2451,MP-0049,QC-2023-03123,37.647,3
OF-2023-2453,MP-0024,QC-2022-02168,44.48,1
OF-2023-2453,MP-0071,QC-2021-00476,8.177,2
OF-2023-2453,MP-0070,QC-2023-00482,24.856,3
OF-2023-2454,MP-0021,QC-2020-01428,39.084,1
OF-2023-2454,MP-0038,QC-2023-02787,45.102,2
OF-2023-2454,MP-0044,QC-2024-01190,8.165,3
OF-2023-2454,MP-0060,QC-2024-01255,32.285,4
OF-2021-2455,MP-0032,QC-2024-00029,49.834,1
OF-2021-2455,MP-0040,QC-2021-02381,23.124,2
OF-2021-2455,MP-0044,QC-2021-01209,7.423,3
OF-2024-2457,MP-0032,QC-2023-03106,42.374,1
OF-2024-2457,MP-0050,QC-2021-00018,15.569,2
OF-2024-2457,MP-0062,QC-2021-02319,9.299,3
OF-2024-2457,MP-0040,QC-2023-00131,15.955,4
OF-2021-2458,MP-0005,QC-2021-01873,37.187,1
OF-2021-2458,MP-0038,QC-2020-00228,46.296,2
OF-2021-2458,MP-0074,QC-2020-00620,8.048,3
OF-2021-2458,MP-0072,QC-2023-01061,18.705,4
OF-2021-2459,MP-0003,QC-2022-03013,8.926,1
OF-2021-2459,MP-0042,QC-2020-00116,11.062,2
OF-2021-2459,MP-0063,QC-2021-01017,48.763,3
OF-2021-2459,MP-0074,QC-2020-00358,24.108,4
OF-2021-2459,MP-0073,QC-2024-02997,26.176,5
OF-2023-2460,MP-0005,QC-2023-01252,13.267,1
OF-2023-2460,MP-0077,QC-2024-00212,17.67,2
OF-2023-2460,MP-0040,QC-2021-02970,30.827,3
OF-2023-2460,MP-0051,QC-2021-00111,14.433,4
OF-2023-2460,MP-0041,QC-2021-00422,48.319,5
OF-2021-2461,MP-0019,QC-2022-01408,34.893,1
OF-2021-2461,MP-0047,QC-2023-01304,14.587,2
OF-2021-2461,MP-0066,QC-2020-00766,18.805,3
OF-2021-2461,MP-0037,QC-2021-00435,9.701,4
OF-2022-2462,MP-0005,QC-2021-00521,41.216,1
OF-2022-2462,MP-0038,QC-2020-01560,42.955,2
OF-2022-2462,MP-0074,QC-2024-00017,7.954,3
OF-2022-2462,MP-0072,QC-2020-01738,9.974,4
OF-2021-2463,MP-0021,QC-2024-02439,20.028,1
OF-2021-2463,MP-0051,QC-2022-03336,25.485,2
OF-2021-2463,MP-0039,QC-2020-01334,10.992,3
OF-2022-2464,MP-0014,QC-2024-03193,35.643,1
OF-2022-2464,MP-0057,QC-2023-02846,15.441,2
OF-2022-2464,MP-0052,QC-2021-02304,24.047,3
OF-2022-2464,MP-0053,QC-2022-02580,10.871,4
OF-2022-2464,MP-0062,QC-2021-00177,27.01,5
OF-2020-2465,MP-0035,QC-2021-03244,41.033,1
OF-2020-2465,MP-0069,QC-2024-02773,45.105,2
OF-2020-2465,MP-0053,QC-2024-03089,47.342,3
OF-2022-2466,MP-0016,QC-2024-02248,45.78,1
OF-2022-2466,MP-0065,QC-2024-02074,27.1,2
OF-2022-2466,MP-0072,QC-2020-02597,38.1,3
OF-2024-2467,MP-0035,QC-2021-01279,27.505,1
OF-2024-2467,MP-0045,QC-2020-03147,34.533,2
OF-2024-2467,MP-0067,QC-2024-00897,40.543,3
OF-2023-2468,MP-0001,QC-2021-03231,48.693,1
OF-2023-2468,MP-0053,QC-2024-01435,32.663,2
OF-2023-2468,MP-0066,QC-2023-02027,33.614,3
OF-2023-2468,MP-0055,QC-2022-00743,6.877,4
OF-2022-2469,MP-0027,QC-2021-00525,17.371,1
OF-2022-2469,MP-0040,QC-2024-00590,31.412,2
OF-2022-2469,MP-0078,QC-2021-02116,20.371,3
OF-2022-2469,MP-0043,QC-2020-02862,46.823,4
OF-2023-2470,MP-0016,QC-2020-03338,25.531,1
OF-2023-2470,MP-0066,QC-2022-02328,15.051,2
OF-2023-2470,MP-0061,QC-2020-00389,29.235,3
OF-2023-2472,MP-0032,QC-2022-01779,37.756,1
OF-2023-2472,MP-0050,QC-2024-00106,16.159,2
OF-2023-2472,MP-0062,QC-2020-02567,40.791,3
OF-2023-2472,MP-0040,QC-2020-01694,44.437,4
OF-2022-2473,MP-0021,QC-2020-03420,13.672,1
OF-2022-2473,MP-0038,QC-2022-03251,9.772,2
OF-2022-2473,MP-0044,QC-2022-03453,33.69,3
OF-2022-2473,MP-0060,QC-2023-01216,34.775,4
OF-2020-2474,MP-0014,QC-2020-01649,45.524,1
OF-2020-2474,MP-0057,QC-2022-03292,18.755,2
OF-2020-2474,MP-0052,QC-2021-01402,39.524,3
OF-2020-2474,MP-0053,QC-2023-03250,13.222,4
OF-2020-2474,MP-0062,QC-2021-00177,35.342,5
OF-2021-2475,MP-0021,QC-2024-02764,15.256,1
OF-2021-2475,MP-0038,QC-2022-01727,43.135,2
OF-2021-2475,MP-0044,QC-2020-03131,5.379,3
OF-2021-2475,MP-0060,QC-2024-00042,38.25,4
OF-2021-2478,MP-0034,QC-2024-00343,35.905,1
OF-2021-2478,MP-0040,QC-2020-01694,21.157,2
OF-2021-2478,MP-0069,QC-2024-02867,20.671,3
OF-2024-2479,MP-0004,QC-2022-01924,17.014,1
OF-2024-2479,MP-0073,QC-2020-00153,25.258,2
OF-2024-2479,MP-0042,QC-2024-02844,36.869,3
OF-2023-2481,MP-0005,QC-2023-02446,29.212,1
OF-2023-2481,MP-0052,QC-2024-01313,33.996,2
OF-2023-2481,MP-0054,QC-2024-00775,48.873,3
OF-2023-2481,MP-0068,QC-2023-00341,39.303,4
OF-2023-2481,MP-0050,QC-2024-00106,38.312,5
OF-2024-2482,MP-0005,QC-2020-03234,34.974,1
OF-2024-2482,MP-0052,QC-2020-01628,5.975,2
OF-2024-2482,MP-0054,QC-2020-01640,27.252,3
OF-2024-2482,MP-0068,QC-2022-00236,49.423,4
OF-2024-2482,MP-0050,QC-2020-01105,18.277,5
OF-2023-2484,MP-0035,QC-2020-03305,36.178,1
OF-2023-2484,MP-0045,QC-2021-01826,9.265,2
OF-2023-2484,MP-0067,QC-2020-00162,47.865,3
OF-2023-2485,MP-0024,QC-2022-02674,26.756,1
OF-2023-2485,MP-0071,QC-2020-02281,23.83,2
OF-2023-2485,MP-0070,QC-2020-01003,11.702,3
OF-2024-2487,MP-0024,QC-2023-00370,36.307,1
OF-2024-2487,MP-0071,QC-2020-02490,29.688,2
OF-2024-2487,MP-0070,QC-2020-02099,8.697,3
OF-2020-2488,MP-0024,QC-2023-02733,25.979,1
OF-2020-2488,MP-0049,QC-2023-00034,15.392,2
OF-2020-2488,MP-0041,QC-2020-00511,19.683,3
OF-2020-2488,MP-0039,QC-2022-00209,36.182,4
OF-2020-2488,MP-0051,QC-2023-03052,18.219,5
OF-2023-2491,MP-0034,QC-2023-02667,30.483,1
OF-2023-2491,MP-0064,QC-2024-02556,34.577,2
OF-2023-2491,MP-0050,QC-2023-01670,32.032,3
OF-2023-2491,MP-0071,QC-2023-03332,7.693,4
OF-2023-2491,MP-0049,QC-2020-01082,33.759,5
